itemset,count,support,k
"('bring', 'is', 'you')",515,0.023452798397012614,3
"('It', 'a', 'not')",515,0.023452798397012614,3
"('any', 'is', 'may')",515,0.023452798397012614,3
"('can', 'on', 'work')",515,0.023452798397012614,3
"('in', 'out', 'things')",515,0.023452798397012614,3
"('do', 'what', 'yourself')",515,0.023452798397012614,3
"('Friends', 'be', 'to')",515,0.023452798397012614,3
"('You', ""it's"", 'you')",515,0.023452798397012614,3
"('as', 'go', 'the')",515,0.023452798397012614,3
"(""it's"", 'will', 'you')",515,0.023452798397012614,3
"('of', 'up', 'work')",515,0.023452798397012614,3
"('about', 'some', 'that')",515,0.023452798397012614,3
"('but', 'may', 'might')",515,0.023452798397012614,3
"('in', 'open', 'to')",515,0.023452798397012614,3
"('friends', 'from', 'of')",515,0.023452798397012614,3
"('know', 'you', 'yourself')",515,0.023452798397012614,3
"('feel', 'more', 'with')",515,0.023452798397012614,3
"('and', 'in', 'surprise')",515,0.023452798397012614,3
"('few', 'is', 'your')",515,0.023452798397012614,3
"('a', 'from', 'love')",515,0.023452798397012614,3
"('of', 'others', 'what')",515,0.023452798397012614,3
"('a', 'as', 'want')",515,0.023452798397012614,3
"('still', 'the', 'to')",515,0.023452798397012614,3
"('and', 'can', 'them')",515,0.023452798397012614,3
"('attention', 'will', 'you')",515,0.023452798397012614,3
"('if', 'love', 'with')",515,0.023452798397012614,3
"('emotional', 'in', 'of')",515,0.023452798397012614,3
"('everything', 'in', 'your')",515,0.023452798397012614,3
"('into', 'the', 'what')",515,0.023452798397012614,3
"('real', 'the', 'to')",515,0.023452798397012614,3
"('can', 'could', 'or')",515,0.023452798397012614,3
"('Your', 'about', 'you')",515,0.023452798397012614,3
"('but', 'by', 'that')",515,0.023452798397012614,3
"('are', 'just', 'with')",515,0.023452798397012614,3
"('but', 'just', 'your')",515,0.023452798397012614,3
"('If', 'in', 'new')",515,0.023452798397012614,3
"('If', 'in', 'way')",515,0.023452798397012614,3
"('If', 'new', 'of')",515,0.023452798397012614,3
"('at', 'go', 'in')",515,0.023452798397012614,3
"('is', 'opportunity', 'the')",515,0.023452798397012614,3
"('and', 'but', 'money')",515,0.023452798397012614,3
"('In', 'it', 'your')",515,0.023452798397012614,3
"('romantic', 'with', 'you')",515,0.023452798397012614,3
"('and', 'in', 'thinking')",515,0.023452798397012614,3
"('if', 'them', 'you')",515,0.023452798397012614,3
"('find', 'not', 'of')",515,0.023452798397012614,3
"('really', 'what', 'you')",515,0.023452798397012614,3
"('but', 'the', 'there')",515,0.023452798397012614,3
"('If', 'get', 'is')",515,0.023452798397012614,3
"('and', 'by', 'life')",515,0.023452798397012614,3
"('The', 'be', 'others')",515,0.023452798397012614,3
"('for', 'help', 'will')",515,0.023452798397012614,3
"('and', 'can', 'well')",515,0.023452798397012614,3
"('of', 'or', 'right')",515,0.023452798397012614,3
"('Be', 'for', 'see')",515,0.023452798397012614,3
"('before', 'have', 'to')",515,0.023452798397012614,3
"('The', 'be', 'new')",515,0.023452798397012614,3
"('a', 'friends', 'life')",515,0.023452798397012614,3
"('and', 'relax', 'to')",515,0.023452798397012614,3
"('are', 'in', 'really')",515,0.023452798397012614,3
"('a', 'mind', 'or')",515,0.023452798397012614,3
"('be', 'new', 'time')",515,0.023452798397012614,3
"('for', 'is', 'long')",515,0.023452798397012614,3
"('a', 'of', 'share')",515,0.023452798397012614,3
"('be', 'certain', 'the')",515,0.023452798397012614,3
"('are', 'current', 'of')",515,0.023452798397012614,3
"('daily', 'with', 'you')",515,0.023452798397012614,3
"('planetary', 'time', 'you')",515,0.023452798397012614,3
"(""It's"", 'can', 'of')",515,0.023452798397012614,3
"('how', 'not', 'your')",515,0.023452798397012614,3
"('as', 'what', 'will')",515,0.023452798397012614,3
"('and', 'not', 'planetary')",515,0.023452798397012614,3
"('all', 'long', 'to')",515,0.023452798397012614,3
"('not', 'the', 'very')",515,0.023452798397012614,3
"('A', 'for', 'work')",515,0.023452798397012614,3
"('best', 'in', 'or')",515,0.023452798397012614,3
"('or', 'relationship', 'your')",515,0.023452798397012614,3
"('Work', 'be', 'in')",515,0.023452798397012614,3
"('Work', 'be', 'the')",515,0.023452798397012614,3
"('certain', 'have', 'to')",515,0.023452798397012614,3
"('by', 'energy', 'your')",515,0.023452798397012614,3
"('but', ""don't"", 'love')",515,0.023452798397012614,3
"('but', 'end', 'of')",515,0.023452798397012614,3
"('Work', 'in', 'with')",515,0.023452798397012614,3
"('In', 'in', 'work')",515,0.023452798397012614,3
"('can', 'month', 'your')",515,0.023452798397012614,3
"(""It's"", 'month', 'you')",515,0.023452798397012614,3
"('not', 'with', 'year')",515,0.023452798397012614,3
"('feel', 'year', 'you')",515,0.023452798397012614,3
"('and', 'many', 'year')",515,0.023452798397012614,3
"('in', 'many', 'year')",515,0.023452798397012614,3
"('People', 'the', 'your')",514,0.023407258982649483,3
"('This', 'for', 'yourself')",514,0.023407258982649483,3
"('a', 'into', 'out')",514,0.023407258982649483,3
"('a', 'it', 'let')",514,0.023407258982649483,3
"('from', 'it', 'yourself')",514,0.023407258982649483,3
"('If', 'be', 'work')",514,0.023407258982649483,3
"('You', 'and', 'give')",514,0.023407258982649483,3
"('You', 'not', 'so')",514,0.023407258982649483,3
"('as', 'could', 'it')",514,0.023407258982649483,3
"('be', 'if', 'some')",514,0.023407258982649483,3
"('it', 'might', 'this')",514,0.023407258982649483,3
"('not', 'than', 'the')",514,0.023407258982649483,3
"('If', 'This', 'your')",514,0.023407258982649483,3
"('You', 'sense', 'you')",514,0.023407258982649483,3
"('bit', 'may', 'you')",514,0.023407258982649483,3
"('have', 'of', 'own')",514,0.023407258982649483,3
"('Be', 'You', 'could')",514,0.023407258982649483,3
"('Be', 'a', 'out')",514,0.023407258982649483,3
"('Be', 'of', 'too')",514,0.023407258982649483,3
"('Be', 'out', 'your')",514,0.023407258982649483,3
"(""Don't"", 'is', 'on')",514,0.023407258982649483,3
"('The', 'You', 'need')",514,0.023407258982649483,3
"('You', 'all', 'work')",514,0.023407258982649483,3
"(""You're"", 'or', 'to')",514,0.023407258982649483,3
"('be', 'doing', 'your')",514,0.023407258982649483,3
"('it', 'perhaps', 'you')",514,0.023407258982649483,3
"('The', 'have', 'some')",514,0.023407258982649483,3
"('and', 'more', 'something')",514,0.023407258982649483,3
"('find', 'good', 'you')",514,0.023407258982649483,3
"('at', 'one', 'that')",514,0.023407258982649483,3
"('how', 'it', 'that')",514,0.023407258982649483,3
"('energy', 'great', 'to')",514,0.023407258982649483,3
"('all', 'is', 'make')",514,0.023407258982649483,3
"('If', 'could', 'is')",514,0.023407258982649483,3
"('a', 'time', 'when')",514,0.023407258982649483,3
"('and', 'out', 'then')",514,0.023407258982649483,3
"('for', 'things', 'time')",514,0.023407258982649483,3
"('a', 'become', 'your')",514,0.023407258982649483,3
"('find', 'is', 'today')",514,0.023407258982649483,3
"('attention', 'for', 'to')",514,0.023407258982649483,3
"('being', 'of', 'that')",514,0.023407258982649483,3
"('it', 'may', 'someone')",514,0.023407258982649483,3
"('quite', 'that', 'the')",514,0.023407258982649483,3
"('friends', 'some', 'with')",514,0.023407258982649483,3
"('Your', 'and', 'life')",514,0.023407258982649483,3
"('but', 'is', 'up')",514,0.023407258982649483,3
"('it', 'person', 'you')",514,0.023407258982649483,3
"('a', 'thinking', 'your')",514,0.023407258982649483,3
"('This', 'way', 'your')",514,0.023407258982649483,3
"('be', 'over', 'the')",514,0.023407258982649483,3
"('have', 'let', 'the')",514,0.023407258982649483,3
"('in', 'is', 'let')",514,0.023407258982649483,3
"('also', 'is', 'that')",514,0.023407258982649483,3
"('is', 'that', 'who')",514,0.023407258982649483,3
"('around', 'be', 'that')",514,0.023407258982649483,3
"('be', 'important', 'may')",514,0.023407258982649483,3
"('Your', 'in', 'people')",514,0.023407258982649483,3
"('It', 'more', 'your')",514,0.023407258982649483,3
"('could', 'do', 'may')",514,0.023407258982649483,3
"('hard', 'more', 'you')",514,0.023407258982649483,3
"('a', 'be', 'look')",514,0.023407258982649483,3
"('a', 'may', 'those')",514,0.023407258982649483,3
"('be', 'might', 'time')",514,0.023407258982649483,3
"('care', 'or', 'the')",514,0.023407258982649483,3
"('could', 'home', 'or')",514,0.023407258982649483,3
"('and', 'plenty', 'to')",514,0.023407258982649483,3
"('because', 'that', 'you')",514,0.023407258982649483,3
"('up', 'with', 'work')",514,0.023407258982649483,3
"('and', 'thing', 'you')",514,0.023407258982649483,3
"('being', 'or', 'you')",514,0.023407258982649483,3
"('especially', 'may', 'or')",514,0.023407258982649483,3
"('be', 'big', 'may')",514,0.023407258982649483,3
"('big', 'on', 'you')",514,0.023407258982649483,3
"('feeling', 'on', 'to')",514,0.023407258982649483,3
"('may', 'romantic', 'the')",514,0.023407258982649483,3
"('relationships', 'the', 'your')",514,0.023407258982649483,3
"('You', 'into', 'this')",514,0.023407258982649483,3
"('as', 'in', 'people')",514,0.023407258982649483,3
"('get', 'the', 'when')",514,0.023407258982649483,3
"('and', 'more', 'most')",514,0.023407258982649483,3
"('but', 'can', 'what')",514,0.023407258982649483,3
"('great', 'some', 'your')",514,0.023407258982649483,3
"('and', 'deep', 'you')",514,0.023407258982649483,3
"('good', 'have', 'time')",514,0.023407258982649483,3
"('are', 'to', 'where')",514,0.023407258982649483,3
"('be', 'will', ""you're"")",514,0.023407258982649483,3
"('can', 'very', 'you')",514,0.023407258982649483,3
"('a', 'an', 'new')",514,0.023407258982649483,3
"('all', 'be', 'new')",514,0.023407258982649483,3
"('an', 'and', 'new')",514,0.023407258982649483,3
"('money', 'or', 'the')",514,0.023407258982649483,3
"('The', 'other', 'your')",514,0.023407258982649483,3
"('go', 'to', 'what')",514,0.023407258982649483,3
"('be', 'or', 'very')",514,0.023407258982649483,3
"('best', 'in', 'it')",514,0.023407258982649483,3
"('but', 'of', 'someone')",514,0.023407258982649483,3
"('a', 'in', 'ways')",514,0.023407258982649483,3
"('and', 'feeling', 'will')",514,0.023407258982649483,3
"('for', 'really', 'your')",514,0.023407258982649483,3
"('be', 'not', 'others')",514,0.023407258982649483,3
"('and', 'of', 'relationships')",514,0.023407258982649483,3
"('If', 'is', 'some')",514,0.023407258982649483,3
"('good', 'in', 'when')",514,0.023407258982649483,3
"('all', 'come', 'in')",514,0.023407258982649483,3
"('the', 'them', 'time')",514,0.023407258982649483,3
"('A', 'it', 'this')",514,0.023407258982649483,3
"('enjoy', 'on', 'to')",514,0.023407258982649483,3
"('If', 'and', 'friends')",514,0.023407258982649483,3
"('be', 'family', 'friends')",514,0.023407258982649483,3
"('and', 'at', 'hard')",514,0.023407258982649483,3
"('all', 'of', 'one')",514,0.023407258982649483,3
"('end', 'for', 'the')",514,0.023407258982649483,3
"('about', 'have', 'more')",514,0.023407258982649483,3
"('new', 'something', 'to')",514,0.023407258982649483,3
"('a', 'an', 'love')",514,0.023407258982649483,3
"('love', 'someone', 'the')",514,0.023407258982649483,3
"('not', 'now', 'to')",514,0.023407258982649483,3
"('a', 'it', 'keep')",514,0.023407258982649483,3
"('at', 'family', 'to')",514,0.023407258982649483,3
"('all', 'are', 'could')",514,0.023407258982649483,3
"('and', 'feel', 'when')",514,0.023407258982649483,3
"('fun', 'the', 'time')",514,0.023407258982649483,3
"('need', 'when', 'you')",514,0.023407258982649483,3
"('it', 'may', 'then')",514,0.023407258982649483,3
"(""It's"", 'will', 'with')",514,0.023407258982649483,3
"('in', 'no', 'or')",514,0.023407258982649483,3
"('a', 'new', 'things')",514,0.023407258982649483,3
"('be', 'love', 'want')",514,0.023407258982649483,3
"('the', 'they', 'this')",514,0.023407258982649483,3
"('The', 'fun', 'to')",514,0.023407258982649483,3
"('health', 'or', 'the')",514,0.023407258982649483,3
"('but', 'down', 'to')",514,0.023407258982649483,3
"('by', 'in', 'work')",514,0.023407258982649483,3
"('partner', 'will', 'your')",514,0.023407258982649483,3
"('If', 'relationship', 'you')",514,0.023407258982649483,3
"(""It's"", 'a', 'so')",514,0.023407258982649483,3
"('all', 'energy', 'is')",514,0.023407258982649483,3
"('a', 'old', 'the')",514,0.023407258982649483,3
"('a', 'in', 'progress')",514,0.023407258982649483,3
"('as', 'planetary', 'to')",514,0.023407258982649483,3
"('in', 'last', 'on')",514,0.023407258982649483,3
"(""Today's"", 'to', 'with')",514,0.023407258982649483,3
"('have', 'in', 'relationship')",514,0.023407258982649483,3
"('and', 'special', 'this')",514,0.023407258982649483,3
"('at', 'but', 'what')",514,0.023407258982649483,3
"('exercise', 'for', 'in')",514,0.023407258982649483,3
"('first', 'friends', 'may')",514,0.023407258982649483,3
"('Be', 'in', 'two')",514,0.023407258982649483,3
"('and', 'month', 'people')",514,0.023407258982649483,3
"('have', 'may', 'month')",514,0.023407258982649483,3
"('and', 'months', 'people')",514,0.023407258982649483,3
"('a', 'go', 'today')",513,0.02336171956828635,3
"('a', 'on', 'right')",513,0.02336171956828635,3
"('from', 'on', 'yourself')",513,0.02336171956828635,3
"('of', 'progress', 'the')",513,0.02336171956828635,3
"('You', 'feel', 'so')",513,0.02336171956828635,3
"('You', 'think', 'to')",513,0.02336171956828635,3
"('can', 'might', 'your')",513,0.02336171956828635,3
"('day', 'the', 'up')",513,0.02336171956828635,3
"('may', 'more', 'take')",513,0.02336171956828635,3
"('If', 'and', 'great')",513,0.02336171956828635,3
"('a', 'in', ""you've"")",513,0.02336171956828635,3
"('a', 'situation', 'that')",513,0.02336171956828635,3
"('The', 'out', 'this')",513,0.02336171956828635,3
"('all', 'could', 'on')",513,0.02336171956828635,3
"('feel', 'need', 'that')",513,0.02336171956828635,3
"('get', 'need', 'that')",513,0.02336171956828635,3
"('but', 'today', 'with')",513,0.02336171956828635,3
"('doing', 'is', 'your')",513,0.02336171956828635,3
"('some', 'today', 'with')",513,0.02336171956828635,3
"('at', 'heart', 'your')",513,0.02336171956828635,3
"('feel', 'is', 'so')",513,0.02336171956828635,3
"('Be', 'an', 'to')",513,0.02336171956828635,3
"('a', 'by', 'do')",513,0.02336171956828635,3
"('of', 'take', 'things')",513,0.02336171956828635,3
"(""Don't"", 'at', 'of')",513,0.02336171956828635,3
"('feelings', 'that', 'the')",513,0.02336171956828635,3
"('if', 'may', 'yourself')",513,0.02336171956828635,3
"('It', 'it', 'may')",513,0.02336171956828635,3
"('and', 'at', ""you're"")",513,0.02336171956828635,3
"('Your', 'a', 'take')",513,0.02336171956828635,3
"('might', 'to', 'up')",513,0.02336171956828635,3
"('You', 'just', 'will')",513,0.02336171956828635,3
"(""You'll"", 'and', 'to')",513,0.02336171956828635,3
"('be', 'off', 'will')",513,0.02336171956828635,3
"('find', 'need', 'to')",513,0.02336171956828635,3
"('find', 'need', 'you')",513,0.02336171956828635,3
"('need', 'others', 'to')",513,0.02336171956828635,3
"('good', 'home', 'to')",513,0.02336171956828635,3
"('You', 'a', 'let')",513,0.02336171956828635,3
"('around', 'with', 'your')",513,0.02336171956828635,3
"('Your', 'get', 'of')",513,0.02336171956828635,3
"('The', 'do', 'have')",513,0.02336171956828635,3
"('a', 'could', 'see')",513,0.02336171956828635,3
"('a', 'few', 'it')",513,0.02336171956828635,3
"('an', 'are', 'will')",513,0.02336171956828635,3
"('a', 'future', 'in')",513,0.02336171956828635,3
"('attention', 'the', 'with')",513,0.02336171956828635,3
"('There', 'have', 'the')",513,0.02336171956828635,3
"('You', 'might', 'will')",513,0.02336171956828635,3
"('back', 'on', 'the')",513,0.02336171956828635,3
"('have', 'other', 'that')",513,0.02336171956828635,3
"('of', 'say', 'you')",513,0.02336171956828635,3
"('do', 'new', 'to')",513,0.02336171956828635,3
"('an', 'find', 'to')",513,0.02336171956828635,3
"('and', 'for', 'loved')",513,0.02336171956828635,3
"('energy', 'in', 'so')",513,0.02336171956828635,3
"('You', 'a', 'big')",513,0.02336171956828635,3
"('You', 'big', 'the')",513,0.02336171956828635,3
"('You', 'big', 'to')",513,0.02336171956828635,3
"('others', 'the', 'work')",513,0.02336171956828635,3
"('be', 'person', 'this')",513,0.02336171956828635,3
"('You', 'going', 'of')",513,0.02336171956828635,3
"('in', 'of', 'their')",513,0.02336171956828635,3
"('a', 'out', 'want')",513,0.02336171956828635,3
"('can', 'how', 'in')",513,0.02336171956828635,3
"('be', 'lot', 'may')",513,0.02336171956828635,3
"('Enjoy', 'the', 'with')",513,0.02336171956828635,3
"('just', 'not', 'of')",513,0.02336171956828635,3
"('it', 'possible', 'to')",513,0.02336171956828635,3
"('You', 'how', 'is')",513,0.02336171956828635,3
"('A', 'be', 'home')",513,0.02336171956828635,3
"('are', 'think', 'you')",513,0.02336171956828635,3
"('A', 'a', 'first')",513,0.02336171956828635,3
"(""don't"", 'or', 'yourself')",513,0.02336171956828635,3
"('be', 'order', 'to')",513,0.02336171956828635,3
"('come', 'might', 'you')",513,0.02336171956828635,3
